,,Deck,Share,Score,Win %
,2,Zacian,28.57%,8 - 2 - 1,72.73%
,1,Leafeon Inteleon,14.29%,1 - 4 - 0,20.00%
,1,Lapras,14.29%,0 - 1 - 0,0.00%
,1,Umbreon Urshifu,14.29%,4 - 1 - 1,66.67%
,1,Dragapult Inteleon,14.29%,1 - 3 - 0,25.00%
,1,Other,14.29%,1 - 3 - 0,25.00%
