,,Deck,Share,Score,Win %
,2,Leafeon Inteleon,20.00%,5 - 5 - 0,50.00%
,1,Rapid Strike Urshifu,10.00%,2 - 2 - 0,50.00%
,1,Jolteon Inteleon,10.00%,4 - 2 - 0,66.67%
,1,Decidueye Inteleon,10.00%,3 - 2 - 0,60.00%
,1,Rapid Strike Malamar,10.00%,3 - 2 - 0,60.00%
,1,Bronzong Box,10.00%,1 - 3 - 0,25.00%
,1,Decidueye,10.00%,2 - 2 - 0,50.00%
,1,Eternatus,10.00%,2 - 2 - 0,50.00%
,1,Umbreon Urshifu,10.00%,1 - 3 - 0,25.00%
